Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-17,3467.0,0,7.922416,28.349998,0.0,70.82076
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-18,2278.0,0,9.082834,19.125002,0.90000004,78.00913
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-19,3091.0,0,9.276582,22.065,0.0,74.03237
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-20,2984.0,0,9.074497,13.785002,1.3000001,80.97442
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-21,2889.0,0,9.189083,23.234999,0.0,82.047585
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-22,2890.0,0,8.65575,23.880001,0.0,75.52898
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-23,3131.0,0,9.376582,22.619999,0.0,67.17275
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-24,3195.0,0,10.370334,25.859999,0.0,66.576744
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-25,2321.0,0,8.978667,27.855001,0.0,77.466324
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-26,3027.0,0,10.649501,19.964998,0.0,70.1648
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-27,3074.0,0,9.886999,32.34,1.0,72.35064
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-28,2999.0,0,8.193251,44.745003,4.5999994,71.00138
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-29,2988.0,0,6.601583,19.44,0.3,76.9751
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-30,3342.0,0,6.593249,19.664999,1.3000001,75.24181
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-01,2968.0,0,7.059917,18.239998,0.1,69.465294
